article_id,date,predicted_demand,predicted_demand_raw
0599580041,2020-09-28,7,6.612375736236572
0599580041,2020-09-29,3,3.2471983432769775
0599580041,2020-09-30,2,1.8074116706848145
0599580041,2020-10-01,2,2.2580132484436035
0599580041,2020-10-02,2,2.2225184440612793
0599580041,2020-10-03,3,2.6446311473846436
0599580041,2020-10-04,2,2.1270480155944824
0599580041,2020-10-05,2,1.99970281124115
0599580041,2020-10-06,2,1.9285002946853638
0599580041,2020-10-07,2,1.8745949268341064
0599580041,2020-10-08,2,1.69978666305542
0599580041,2020-10-09,1,1.3154797554016113
0599580041,2020-10-10,1,1.4065358638763428
0599580041,2020-10-11,1,1.3472281694412231
0599580041,2020-10-12,1,1.3223778009414673
0599580041,2020-10-13,1,1.3950165510177612
0599580041,2020-10-14,2,1.6746654510498047
0599580041,2020-10-15,1,1.442039966583252
0599580041,2020-10-16,1,1.2695220708847046
0599580041,2020-10-17,1,1.1432554721832275
0599580041,2020-10-18,1,1.1873914003372192
0599580041,2020-10-19,1,1.2193095684051514
0599580041,2020-10-20,1,1.4047553539276123
0599580041,2020-10-21,1,1.4581749439239502
0599580041,2020-10-22,2,1.559783697128296
0599580046,2020-09-23,2,2.021594762802124
0599580046,2020-09-24,2,1.829764723777771
0599580046,2020-09-25,2,1.5819423198699951
0599580046,2020-09-26,5,4.604338645935059
0599580046,2020-09-27,2,1.586650013923645
0599580046,2020-09-28,7,6.592001438140869
0599580046,2020-09-29,3,3.4096970558166504
0599580046,2020-09-30,2,1.757802128791809
0599580046,2020-10-01,2,2.3055343627929688
0599580046,2020-10-02,2,2.2225184440612793
0599580046,2020-10-03,3,2.6446311473846436
0599580046,2020-10-04,2,2.1270480155944824
0599580046,2020-10-05,2,2.045881748199463
0599580046,2020-10-06,2,2.14446759223938
0599580046,2020-10-07,2,2.2446653842926025
0599580046,2020-10-08,2,2.0304293632507324
0599580046,2020-10-09,2,1.7596675157546997
0599580046,2020-10-10,2,1.5807693004608154
0599580046,2020-10-11,1,1.3472281694412231
0599580046,2020-10-12,1,1.3431072235107422
0599580046,2020-10-13,1,1.4347800016403198
0599580046,2020-10-14,2,1.723811149597168
0599580046,2020-10-15,2,1.5005725622177124
0599580046,2020-10-16,1,1.333479881286621
0599580046,2020-10-17,1,1.1491400003433228
0599580046,2020-10-18,1,1.1642931699752808
0599580046,2020-10-19,1,1.2186683416366577
0599580046,2020-10-20,1,1.4041141271591187
0599580046,2020-10-21,1,1.4952642917633057
0599580046,2020-10-22,2,1.5764989852905273
0599580052,2020-09-23,3,2.8184919357299805
0599580052,2020-09-24,2,2.0891106128692627
0599580052,2020-09-25,2,2.122403144836426
0599580052,2020-09-26,5,5.2353997230529785
0599580052,2020-09-27,2,2.162703514099121
0599580052,2020-09-28,8,7.811014175415039
0599580052,2020-09-29,4,4.083494663238525
0599580052,2020-09-30,3,3.0043230056762695
0599580052,2020-10-01,3,3.234980344772339
0599580052,2020-10-02,3,3.0826468467712402
0599580052,2020-10-03,4,3.773531675338745
0599580052,2020-10-04,3,3.0653295516967773
0599580052,2020-10-05,3,3.131964921951294
0599580052,2020-10-06,3,2.9666903018951416
0599580052,2020-10-07,3,3.0508124828338623
0599580052,2020-10-08,3,2.9123687744140625
0599580052,2020-10-09,2,2.3795316219329834
0599580052,2020-10-10,3,2.652629852294922
0599580052,2020-10-11,3,2.5042479038238525
0599580052,2020-10-12,2,2.3411550521850586
0599580052,2020-10-13,2,2.2966487407684326
0599580052,2020-10-14,3,2.6251118183135986
0599580052,2020-10-15,2,2.3645949363708496
0599580052,2020-10-16,2,2.2274978160858154
0599580052,2020-10-17,2,2.212894916534424
0599580052,2020-10-18,2,1.9874203205108643
0599580052,2020-10-19,2,1.7454228401184082
0599580052,2020-10-20,2,1.8609206676483154
0599580052,2020-10-21,2,1.9356601238250732
0599580052,2020-10-22,2,1.9310476779937744
0599580055,2020-09-23,3,2.7372617721557617
0599580055,2020-09-24,3,2.687628746032715
0599580055,2020-09-25,3,2.6870362758636475
0599580055,2020-09-26,6,5.706797122955322
0599580055,2020-09-27,2,2.2479617595672607
0599580055,2020-09-28,8,8.155841827392578
0599580055,2020-09-29,5,5.021730899810791
0599580055,2020-09-30,4,3.5450634956359863
0599580055,2020-10-01,4,3.802988052368164
0599580055,2020-10-02,4,3.6580278873443604
0599580055,2020-10-03,4,4.018868446350098
0599580055,2020-10-04,4,3.546616792678833
0599580055,2020-10-05,3,3.258661985397339
0599580055,2020-10-06,3,3.280278205871582
0599580055,2020-10-07,3,3.4815516471862793
0599580055,2020-10-08,3,3.1686718463897705
0599580055,2020-10-09,3,2.910958766937256
0599580055,2020-10-10,3,2.9239394664764404
0599580055,2020-10-11,3,2.7094802856445312
0599580055,2020-10-12,2,2.4217522144317627
0599580055,2020-10-13,2,2.4855563640594482
0599580055,2020-10-14,3,2.836209297180176
0599580055,2020-10-15,3,2.663994073867798
0599580055,2020-10-16,2,2.375502109527588
0599580055,2020-10-17,2,2.2593977451324463
0599580055,2020-10-18,2,2.11429762840271
0599580055,2020-10-19,2,2.0352652072906494
0599580055,2020-10-20,2,2.2219510078430176
0599580055,2020-10-21,2,2.254397392272949
0599580055,2020-10-22,2,2.3242478370666504
0600886001,2020-09-23,3,3.212785243988037
0600886001,2020-09-24,3,3.1340227127075195
0600886001,2020-09-25,3,3.3568286895751953
0600886001,2020-09-26,7,6.70712423324585
0600886001,2020-09-27,3,2.8873610496520996
0600886001,2020-09-28,9,8.711620330810547
0600886001,2020-09-29,5,5.224264144897461
0600886001,2020-09-30,4,3.8889520168304443
0600886001,2020-10-01,4,4.117732048034668
0600886001,2020-10-02,4,4.277742862701416
0600886001,2020-10-03,5,4.701100826263428
0600886001,2020-10-04,4,3.8680362701416016
0600886001,2020-10-05,4,3.591613531112671
0600886001,2020-10-06,4,3.6580746173858643
0600886001,2020-10-07,4,4.000300407409668
0600886001,2020-10-08,4,3.9616401195526123
0600886001,2020-10-09,3,3.452989339828491
0600886001,2020-10-10,4,3.534173011779785
0600886001,2020-10-11,3,3.201110601425171
0600886001,2020-10-12,3,2.947084665298462
0600886001,2020-10-13,3,2.8379924297332764
0600886001,2020-10-14,3,3.2906179428100586
0600886001,2020-10-15,3,3.0529706478118896
0600886001,2020-10-16,3,2.8535540103912354
0600886001,2020-10-17,3,2.6700973510742188
0600886001,2020-10-18,2,2.4333081245422363
0600886001,2020-10-19,2,2.3247323036193848
0600886001,2020-10-20,2,2.478053092956543
0600886001,2020-10-21,3,2.6557559967041016
0600886001,2020-10-22,3,2.6043787002563477
0600886011,2020-09-23,2,2.025085210800171
0600886011,2020-09-24,2,1.6600472927093506
0600886011,2020-09-25,1,1.4937647581100464
0600886011,2020-09-26,5,4.535106658935547
0600886011,2020-09-27,1,1.480735182762146
0600886011,2020-09-28,6,6.41424560546875
0600886011,2020-09-29,3,3.164921998977661
0600886011,2020-09-30,2,1.6801297664642334
0600886011,2020-10-01,2,2.0936625003814697
0600886011,2020-10-02,2,2.0827298164367676
0600886011,2020-10-03,2,2.4383199214935303
0600886011,2020-10-04,2,2.0091772079467773
0600886011,2020-10-05,2,1.933066725730896
0600886011,2020-10-06,2,1.8121393918991089
0600886011,2020-10-07,2,1.769861102104187
0600886011,2020-10-08,1,1.4684585332870483
0600886011,2020-10-09,1,1.1472805738449097
0600886011,2020-10-10,1,1.3177958726882935
0600886011,2020-10-11,1,1.2258484363555908
0600886011,2020-10-12,1,1.242836356163025
0600886011,2020-10-13,1,1.2823790311813354
0600886011,2020-10-14,2,1.5815094709396362
0600886011,2020-10-15,1,1.2287050485610962
0600886011,2020-10-16,1,1.1031208038330078
0600886011,2020-10-17,1,1.1510711908340454
0600886011,2020-10-18,1,1.1104867458343506
0600886011,2020-10-19,1,1.152491569519043
0600886011,2020-10-20,1,1.337937355041504
0600886011,2020-10-21,1,1.394441843032837
0600886011,2020-10-22,1,1.4873408079147339
0603145001,2020-09-23,2,1.773071527481079
0603145001,2020-09-24,1,1.4452451467514038
0603145001,2020-09-25,1,1.4947069883346558
0603145001,2020-09-26,5,4.5548272132873535
0603145001,2020-09-27,2,1.5004554986953735
0603145001,2020-09-28,6,6.433966159820557
0603145001,2020-09-29,3,3.198167562484741
0603145001,2020-09-30,2,1.701938271522522
0603145001,2020-10-01,2,2.1609041690826416
0603145001,2020-10-02,2,2.185892105102539
0603145001,2020-10-03,2,2.483055353164673
0603145001,2020-10-04,2,2.0397491455078125
0603145001,2020-10-05,2,1.9778012037277222
0603145001,2020-10-06,2,1.8568748235702515
0603145001,2020-10-07,2,1.8145965337753296
0603145001,2020-10-08,2,1.513193964958191
0603145001,2020-10-09,1,1.1920160055160522
0603145001,2020-10-10,1,1.362531304359436
0603145001,2020-10-11,1,1.256420373916626
0603145001,2020-10-12,1,1.2875717878341675
0603145001,2020-10-13,1,1.3694144487380981
0603145001,2020-10-14,2,1.6262449026107788
0603145001,2020-10-15,1,1.2734404802322388
0603145001,2020-10-16,1,1.1478562355041504
0603145001,2020-10-17,1,1.195806622505188
0603145001,2020-10-18,1,1.1213383674621582
0603145001,2020-10-19,1,1.177506446838379
0603145001,2020-10-20,1,1.362952470779419
0603145001,2020-10-21,1,1.4194567203521729
0603145001,2020-10-22,2,1.512355923652649
0603582001,2020-09-23,2,1.8178069591522217
0603582001,2020-09-24,1,1.4702600240707397
0603582001,2020-09-25,2,1.5197221040725708
0603582001,2020-09-26,5,4.5798420906066895
0603582001,2020-09-27,2,1.5113071203231812
0603582001,2020-09-28,6,6.44506311416626
0603582001,2020-09-29,3,3.2231826782226562
0603582001,2020-09-30,2,1.7488762140274048
0603582001,2020-10-01,2,2.1859195232391357
0603582001,2020-10-02,2,2.210907459259033
0603582001,2020-10-03,2,2.483055353164673
0603582001,2020-10-04,2,2.0397491455078125
0603582001,2020-10-05,2,1.9778012037277222
0603582001,2020-10-06,2,1.8568748235702515
0603582001,2020-10-07,2,1.8586455583572388
0603582001,2020-10-08,2,1.5572434663772583
0603582001,2020-10-09,1,1.236066222190857
0603582001,2020-10-10,1,1.362531304359436
0603582001,2020-10-11,1,1.256420373916626
0603582001,2020-10-12,1,1.3045176267623901
0603582001,2020-10-13,1,1.3694144487380981
0603582001,2020-10-14,2,1.6262449026107788
0603582001,2020-10-15,1,1.2734404802322388
0603582001,2020-10-16,1,1.1478562355041504
0603582001,2020-10-17,1,1.195806622505188
0603582001,2020-10-18,1,1.1213383674621582
0603582001,2020-10-19,1,1.177506446838379
0603582001,2020-10-20,1,1.362952470779419
0603582001,2020-10-21,1,1.4194567203521729
0603582001,2020-10-22,2,1.512355923652649
0603584018,2020-09-23,2,1.8360496759414673
0603584018,2020-09-24,1,1.4885027408599854
0603584018,2020-09-25,2,1.503648281097412
0603584018,2020-09-26,5,4.548501968383789
0603584018,2020-09-27,2,1.5944840908050537
0603584018,2020-09-28,6,6.449983596801758
0603584018,2020-09-29,3,3.2469799518585205
0603584018,2020-09-30,2,1.762378454208374
0603584018,2020-10-01,2,2.159322738647461
0603584018,2020-10-02,2,2.2072696685791016
0603584018,2020-10-03,3,2.5032527446746826
0603584018,2020-10-04,2,2.0859193801879883
0603584018,2020-10-05,2,1.9844545125961304
0603584018,2020-10-06,2,1.8433037996292114
0603584018,2020-10-07,2,1.8593462705612183
0603584018,2020-10-08,2,1.5579441785812378
0603584018,2020-10-09,1,1.3002315759658813
0603584018,2020-10-10,1,1.3912874460220337
0603584018,2020-10-11,1,1.2899169921875
0603584018,2020-10-12,1,1.2909467220306396
0603584018,2020-10-13,1,1.3558435440063477
0603584018,2020-10-14,2,1.5815094709396362
0603584018,2020-10-15,1,1.2287050485610962
0603584018,2020-10-16,1,1.1031208038330078
0603584018,2020-10-17,1,1.1510711908340454
0603584018,2020-10-18,1,1.090766191482544
0603584018,2020-10-19,1,1.1327710151672363
0603584018,2020-10-20,1,1.3182170391082764
0603584018,2020-10-21,1,1.3747212886810303
0603584018,2020-10-22,1,1.4676204919815063
0605690001,2020-09-23,2,1.8038899898529053
0605690001,2020-09-24,1,1.4563430547714233
0605690001,2020-09-25,2,1.5058051347732544
0605690001,2020-09-26,5,4.565925121307373
0605690001,2020-09-27,1,1.4973891973495483
0605690001,2020-09-28,6,6.415317058563232
0605690001,2020-09-29,3,3.2231826782226562
0605690001,2020-09-30,2,1.7963978052139282
0605690001,2020-10-01,2,2.1859195232391357
0605690001,2020-10-02,2,2.210907459259033
0605690001,2020-10-03,2,2.483055353164673
0605690001,2020-10-04,2,2.0397491455078125
0605690001,2020-10-05,2,1.9778012037277222
0605690001,2020-10-06,2,1.8568748235702515
0605690001,2020-10-07,2,1.8586455583572388
0605690001,2020-10-08,2,1.5572434663772583
0605690001,2020-10-09,1,1.236066222190857
0605690001,2020-10-10,1,1.362531304359436
0605690001,2020-10-11,1,1.256420373916626
0605690001,2020-10-12,1,1.3045176267623901
0605690001,2020-10-13,1,1.3694144487380981
0605690001,2020-10-14,2,1.6262449026107788
0605690001,2020-10-15,1,1.2734404802322388
0605690001,2020-10-16,1,1.1478562355041504
0605690001,2020-10-17,1,1.195806622505188
0605690001,2020-10-18,1,1.1213383674621582
0605690001,2020-10-19,1,1.177506446838379
0605690001,2020-10-20,1,1.362952470779419
0605690001,2020-10-21,1,1.4194567203521729
0605690001,2020-10-22,2,1.512355923652649
0608458001,2020-09-23,2,1.9393727779388428
0608458001,2020-09-24,2,1.579696536064148
0608458001,2020-09-25,2,1.7439204454421997
0608458001,2020-09-26,5,4.535106658935547
0608458001,2020-09-27,1,1.480735182762146
0608458001,2020-09-28,6,6.41424560546875
0608458001,2020-09-29,3,3.1784470081329346
0608458001,2020-09-30,2,1.6822179555892944
0608458001,2020-10-01,2,2.0936625003814697
0608458001,2020-10-02,2,2.1661720275878906
0608458001,2020-10-03,2,2.4383199214935303
0608458001,2020-10-04,2,2.0091772079467773
0608458001,2020-10-05,2,1.933066725730896
0608458001,2020-10-06,2,1.8121393918991089
0608458001,2020-10-07,2,1.8139103651046753
0608458001,2020-10-08,1,1.4684585332870483
0608458001,2020-10-09,1,1.1472805738449097
0608458001,2020-10-10,1,1.3177958726882935
0608458001,2020-10-11,1,1.2258484363555908
0608458001,2020-10-12,1,1.242836356163025
0608458001,2020-10-13,1,1.2823790311813354
0608458001,2020-10-14,2,1.5815094709396362
0608458001,2020-10-15,1,1.2287050485610962
0608458001,2020-10-16,1,1.1031208038330078
0608458001,2020-10-17,1,1.1510711908340454
0608458001,2020-10-18,1,1.090766191482544
0608458001,2020-10-19,1,1.1327710151672363
0608458001,2020-10-20,1,1.3182170391082764
0608458001,2020-10-21,1,1.3747212886810303
0608458001,2020-10-22,1,1.4676204919815063
0608776002,2020-09-23,6,5.765050411224365
0608776002,2020-09-24,5,5.1498188972473145
0608776002,2020-09-25,5,4.951203346252441
0608776002,2020-09-26,8,7.8044352531433105
0608776002,2020-09-27,4,3.879507541656494
0608776002,2020-09-28,10,9.978867530822754
0608776002,2020-09-29,8,8.11431884765625
0608776002,2020-09-30,6,6.306449890136719
0608776002,2020-10-01,6,6.364678382873535
0608776002,2020-10-02,6,6.062930583953857
0608776002,2020-10-03,7,6.54051399230957
0608776002,2020-10-04,5,5.296247959136963
0608776002,2020-10-05,5,5.191612243652344
0608776002,2020-10-06,5,5.388662338256836
0608776002,2020-10-07,6,5.8240580558776855
0608776002,2020-10-08,5,5.414068698883057
0608776002,2020-10-09,5,5.265679836273193
0608776002,2020-10-10,5,5.319392681121826
0608776002,2020-10-11,5,4.6889472007751465
0608776002,2020-10-12,5,4.51326847076416
0608776002,2020-10-13,5,4.700216293334961
0608776002,2020-10-14,5,5.285223484039307
0608776002,2020-10-15,5,5.128353118896484
0608776002,2020-10-16,5,4.833254337310791
0608776002,2020-10-17,5,4.748032569885254
0608776002,2020-10-18,4,4.2317728996276855
0608776002,2020-10-19,4,4.229622840881348
0608776002,2020-10-20,4,4.316241264343262
0608776002,2020-10-21,5,4.510712146759033
0608776002,2020-10-22,5,4.642847061157227
0608776003,2020-09-23,2,1.830605387687683
0608776003,2020-09-24,1,1.4830584526062012
0608776003,2020-09-25,2,1.5121212005615234
0608776003,2020-09-26,5,4.583119869232178
0608776003,2020-09-27,2,1.5842089653015137
0608776003,2020-09-28,7,6.54255485534668
0608776003,2020-09-29,3,3.2304465770721436
0608776003,2020-09-30,2,1.6859638690948486
0608776003,2020-10-01,2,2.2188076972961426
0608776003,2020-10-02,2,2.266754627227783
0608776003,2020-10-03,3,2.7150118350982666
0608776003,2020-10-04,2,2.1974291801452637
0608776003,2020-10-05,2,2.043938398361206
0608776003,2020-10-06,2,2.1172807216644287
0608776003,2020-10-07,2,2.2889013290405273
0608776003,2020-10-08,2,1.9726591110229492
0608776003,2020-10-09,1,1.4863097667694092
0608776003,2020-10-10,2,1.564943552017212
0608776003,2020-10-11,1,1.4176090955734253
0608776003,2020-10-12,1,1.3699698448181152
0608776003,2020-10-13,1,1.4616426229476929
0608776003,2020-10-14,2,1.7359507083892822
0608776003,2020-10-15,1,1.3831462860107422
0608776003,2020-10-16,1,1.2160536050796509
0608776003,2020-10-17,1,1.2239458560943604
0608776003,2020-10-18,1,1.1754506826400757
0608776003,2020-10-19,1,1.1727677583694458
0608776003,2020-10-20,1,1.3582135438919067
0608776003,2020-10-21,1,1.4289896488189697
0608776003,2020-10-22,2,1.5305984020233154
0609719001,2020-09-23,2,1.8038899898529053
0609719001,2020-09-24,1,1.4563430547714233
0609719001,2020-09-25,2,1.5058051347732544
0609719001,2020-09-26,5,4.565925121307373
0609719001,2020-09-27,2,1.5113071203231812
0609719001,2020-09-28,6,6.458981037139893
0609719001,2020-09-29,3,3.2231826782226562
0609719001,2020-09-30,2,1.7963978052139282
0609719001,2020-10-01,2,2.1859195232391357
0609719001,2020-10-02,2,2.210907459259033
0609719001,2020-10-03,2,2.483055353164673
0609719001,2020-10-04,2,2.0397491455078125
0609719001,2020-10-05,2,1.9778012037277222
0609719001,2020-10-06,2,1.8568748235702515
0609719001,2020-10-07,2,1.8586455583572388
0609719001,2020-10-08,2,1.5572434663772583
0609719001,2020-10-09,1,1.236066222190857
0609719001,2020-10-10,1,1.362531304359436
0609719001,2020-10-11,1,1.256420373916626
0609719001,2020-10-12,1,1.3045176267623901
0609719001,2020-10-13,1,1.3694144487380981
0609719001,2020-10-14,2,1.6262449026107788
0609719001,2020-10-15,1,1.2734404802322388
0609719001,2020-10-16,1,1.1478562355041504
0609719001,2020-10-17,1,1.195806622505188
0609719001,2020-10-18,1,1.1213383674621582
0609719001,2020-10-19,1,1.177506446838379
0609719001,2020-10-20,1,1.362952470779419
0609719001,2020-10-21,1,1.4194567203521729
0609719001,2020-10-22,2,1.512355923652649
0610776001,2020-09-23,20,20.00578498840332
0610776001,2020-09-24,23,23.312759399414062
0610776001,2020-09-25,24,24.372817993164062
0610776001,2020-09-26,45,44.65947723388672
0610776001,2020-09-27,49,48.67890548706055
0610776001,2020-09-28,63,63.01842498779297
0610776001,2020-09-29,52,51.904762268066406
0610776001,2020-09-30,48,47.56694793701172
0610776001,2020-10-01,42,42.0102653503418
0610776001,2020-10-02,42,42.39106750488281
0610776001,2020-10-03,49,48.721187591552734
0610776001,2020-10-04,43,43.17900085449219
0610776001,2020-10-05,43,42.55336380004883
0610776001,2020-10-06,43,42.64962387084961
0610776001,2020-10-07,45,45.24525833129883
0610776001,2020-10-08,44,43.75890350341797
0610776001,2020-10-09,43,42.53398513793945
0610776001,2020-10-10,50,50.21522903442383
0610776001,2020-10-11,56,56.14239501953125
0610776001,2020-10-12,47,46.54042053222656
0610776001,2020-10-13,45,45.32051467895508
0610776001,2020-10-14,50,49.7181396484375
0610776001,2020-10-15,50,49.752315521240234
0610776001,2020-10-16,48,48.448490142822266
0610776001,2020-10-17,56,55.9294319152832
0610776001,2020-10-18,56,55.96554946899414
0610776001,2020-10-19,53,52.81085968017578
0610776001,2020-10-20,50,50.42368698120117
0610776001,2020-10-21,52,52.17554473876953
0610776001,2020-10-22,57,57.42842102050781
0610776002,2020-09-23,43,43.473045349121094
0610776002,2020-09-24,48,47.90916061401367
0610776002,2020-09-25,46,46.31232452392578
0610776002,2020-09-26,89,88.70954132080078
0610776002,2020-09-27,65,65.36385345458984
0610776002,2020-09-28,97,97.20783996582031
0610776002,2020-09-29,87,87.01420593261719
0610776002,2020-09-30,81,80.5196304321289
0610776002,2020-10-01,67,66.60594177246094
0610776002,2020-10-02,59,59.33439636230469
0610776002,2020-10-03,69,68.64268493652344
0610776002,2020-10-04,63,63.13581085205078
0610776002,2020-10-05,58,57.56133270263672
0610776002,2020-10-06,53,53.08742904663086
0610776002,2020-10-07,53,52.67955017089844
0610776002,2020-10-08,48,48.240333557128906
0610776002,2020-10-09,43,42.79277038574219
0610776002,2020-10-10,53,52.695125579833984
0610776002,2020-10-11,58,57.5257568359375
0610776002,2020-10-12,50,49.763729095458984
0610776002,2020-10-13,51,50.55009078979492
0610776002,2020-10-14,51,50.67771911621094
0610776002,2020-10-15,50,49.65048599243164
0610776002,2020-10-16,47,47.05903625488281
0610776002,2020-10-17,53,52.91689682006836
0610776002,2020-10-18,53,52.73802947998047
0610776002,2020-10-19,49,49.388729095458984
0610776002,2020-10-20,49,48.984012603759766
0610776002,2020-10-21,54,54.43455505371094
0610776002,2020-10-22,61,61.13975143432617
0610776022,2020-09-23,2,1.7591545581817627
0610776022,2020-09-24,1,1.4116076231002808
0610776022,2020-09-25,1,1.4610697031021118
0610776022,2020-09-26,5,4.5211896896362305
0610776022,2020-09-27,1,1.4668172597885132
0610776022,2020-09-28,6,6.400327682495117
0610776022,2020-09-29,3,3.1784470081329346
0610776022,2020-09-30,2,1.6822179555892944
0610776022,2020-10-01,2,2.0936625003814697
0610776022,2020-10-02,2,2.035208225250244
0610776022,2020-10-03,2,2.4383199214935303
0610776022,2020-10-04,2,1.9929943084716797
0610776022,2020-10-05,2,1.7943475246429443
0610776022,2020-10-06,2,1.8121393918991089
0610776022,2020-10-07,2,1.6818338632583618
0610776022,2020-10-08,1,1.380431056022644
0610776022,2020-10-09,1,1.1472805738449097
0610776022,2020-10-10,1,1.3177958726882935
0610776022,2020-10-11,1,1.2279366254806519
0610776022,2020-10-12,1,1.242836356163025
0610776022,2020-10-13,1,1.2823790311813354
0610776022,2020-10-14,2,1.5815094709396362
0610776022,2020-10-15,1,1.2287050485610962
0610776022,2020-10-16,1,1.1031208038330078
0610776022,2020-10-17,1,1.1510711908340454
0610776022,2020-10-18,1,1.090766191482544
0610776022,2020-10-19,1,1.1327710151672363
0610776022,2020-10-20,1,1.3182170391082764
0610776022,2020-10-21,1,1.3747212886810303
0610776022,2020-10-22,1,1.4676204919815063
0610776026,2020-09-23,2,1.8221327066421509
0610776026,2020-09-24,1,1.474585771560669
0610776026,2020-09-25,2,1.503648281097412
0610776026,2020-09-26,5,4.548501968383789
0610776026,2020-09-27,2,1.5944840908050537
0610776026,2020-09-28,6,6.449983596801758
0610776026,2020-09-29,3,3.2469799518585205
0610776026,2020-09-30,2,1.8098998069763184
0610776026,2020-10-01,2,2.215676784515381
0610776026,2020-10-02,2,2.216102123260498
0610776026,2020-10-03,3,2.638214349746704
0610776026,2020-10-04,2,2.0947513580322266
0610776026,2020-10-05,2,1.9932868480682373
0610776026,2020-10-06,2,1.8780337572097778
0610776026,2020-10-07,2,1.8593462705612183
0610776026,2020-10-08,2,1.5579441785812378
0610776026,2020-10-09,1,1.3002315759658813
0610776026,2020-10-10,1,1.3912874460220337
0610776026,2020-10-11,1,1.3060998916625977
0610776026,2020-10-12,1,1.2909467220306396
0610776026,2020-10-13,1,1.3558435440063477
0610776026,2020-10-14,2,1.6269456148147583
0610776026,2020-10-15,1,1.2741411924362183
0610776026,2020-10-16,1,1.1239943504333496
0610776026,2020-10-17,1,1.18051278591156
0610776026,2020-10-18,1,1.1320176124572754
0610776026,2020-10-19,1,1.1639355421066284
0610776026,2020-10-20,1,1.3182170391082764
0610776026,2020-10-21,1,1.3747212886810303
0610776026,2020-10-22,1,1.4676204919815063
0610776028,2020-09-23,2,1.7788751125335693
0610776028,2020-09-24,1,1.4313281774520874
0610776028,2020-09-25,1,1.4807900190353394
0610776028,2020-09-26,5,4.540910243988037
0610776028,2020-09-27,1,1.4865375757217407
0610776028,2020-09-28,6,6.415317058563232
0610776028,2020-09-29,3,3.251979112625122
0610776028,2020-09-30,2,1.7488762140274048
0610776028,2020-10-01,2,2.1859195232391357
0610776028,2020-10-02,2,2.210907459259033
0610776028,2020-10-03,2,2.483055353164673
0610776028,2020-10-04,2,2.0397491455078125
0610776028,2020-10-05,2,1.9778012037277222
0610776028,2020-10-06,2,1.8568748235702515
0610776028,2020-10-07,2,1.8145965337753296
0610776028,2020-10-08,2,1.513193964958191
0610776028,2020-10-09,1,1.236066222190857
0610776028,2020-10-10,1,1.362531304359436
0610776028,2020-10-11,1,1.256420373916626
0610776028,2020-10-12,1,1.3045176267623901
0610776028,2020-10-13,1,1.3694144487380981
0610776028,2020-10-14,2,1.6262449026107788
0610776028,2020-10-15,1,1.2734404802322388
0610776028,2020-10-16,1,1.1478562355041504
0610776028,2020-10-17,1,1.195806622505188
0610776028,2020-10-18,1,1.1213383674621582
0610776028,2020-10-19,1,1.177506446838379
0610776028,2020-10-20,1,1.362952470779419
0610776028,2020-10-21,1,1.4194567203521729
0610776028,2020-10-22,2,1.512355923652649
0610776033,2020-09-23,2,1.773071527481079
0610776033,2020-09-24,1,1.4255245923995972
0610776033,2020-09-25,1,1.4749866724014282
0610776033,2020-09-26,5,4.535106658935547
0610776033,2020-09-27,1,1.480735182762146
0610776033,2020-09-28,6,6.41424560546875
0610776033,2020-09-29,3,3.1746456623077393
0610776033,2020-09-30,2,1.6919416189193726
0610776033,2020-10-01,2,2.103386163711548
0610776033,2020-10-02,2,2.0924534797668457
0610776033,2020-10-03,2,2.4480435848236084
0610776033,2020-10-04,2,1.9929943084716797
0610776033,2020-10-05,2,1.7943475246429443
0610776033,2020-10-06,2,1.8121393918991089
0610776033,2020-10-07,2,1.6818338632583618
0610776033,2020-10-08,1,1.380431056022644
0610776033,2020-10-09,1,1.1472805738449097
0610776033,2020-10-10,1,1.3177958726882935
0610776033,2020-10-11,1,1.2279366254806519
0610776033,2020-10-12,1,1.242836356163025
0610776033,2020-10-13,1,1.2823790311813354
0610776033,2020-10-14,2,1.5815094709396362
0610776033,2020-10-15,1,1.2287050485610962
0610776033,2020-10-16,1,1.1031208038330078
0610776033,2020-10-17,1,1.1510711908340454
0610776033,2020-10-18,1,1.090766191482544
0610776033,2020-10-19,1,1.1327710151672363
0610776033,2020-10-20,1,1.3182170391082764
0610776033,2020-10-21,1,1.3747212886810303
0610776033,2020-10-22,1,1.4676204919815063
0610776040,2020-09-23,2,1.830605387687683
0610776040,2020-09-24,1,1.4830584526062012
0610776040,2020-09-25,2,1.5121212005615234
0610776040,2020-09-26,5,4.583119869232178
0610776040,2020-09-27,2,1.5841923952102661
0610776040,2020-09-28,6,6.3881659507751465
0610776040,2020-09-29,3,3.2450430393218994
0610776040,2020-09-30,2,1.700560450553894
0610776040,2020-10-01,2,2.2014341354370117
0610776040,2020-10-02,2,2.2493810653686523
0610776040,2020-10-03,3,2.5715086460113525
0610776040,2020-10-04,2,2.0947513580322266
0610776040,2020-10-05,2,1.9932868480682373
0610776040,2020-10-06,2,1.8780337572097778
0610776040,2020-10-07,2,1.8681784868240356
0610776040,2020-10-08,2,1.5667763948440552
0610776040,2020-10-09,1,1.3090635538101196
0610776040,2020-10-10,1,1.400119662284851
0610776040,2020-10-11,1,1.314932107925415
0610776040,2020-10-12,1,1.299778699874878
0610776040,2020-10-13,1,1.364675521850586
0610776040,2020-10-14,2,1.6357775926589966
0610776040,2020-10-15,1,1.2829734086990356
